date,year,profession,category,region,latitude,longitude,salary,demand,automation_level,verdict,trend
2026-04-07,2026,Телемаркетолог,рутинная,Карачаево-Черкесская Республика,43.8,41.8,56470,1000,0.376,вымрет,declining
2026-04-07,2026,Телемаркетолог,рутинная,Кабардино-Балкарская Республика,43.5,43.6,57380,1000,0.376,вымрет,declining
2026-04-07,2026,Телемаркетолог,рутинная,Республика Северная Осетия,43.0,44.7,58291,1000,0.376,вымрет,declining
2026-04-07,2026,Телемаркетолог,рутинная,Республика Мордовия,54.4,45.2,59202,1000,0.451,вымрет,declining
2026-04-07,2026,Телемаркетолог,рутинная,Республика Марий Эл,56.6,47.9,60113,1000,0.451,вымрет,declining
2026-04-07,2026,Телемаркетолог,рутинная,Республика Калмыкия,46.3,44.3,61024,1000,0.376,вымрет,declining
2026-04-07,2026,Телемаркетолог,рутинная,Республика Адыгея,44.6,40.1,61934,1000,0.451,вымрет,declining
2026-04-07,2026,Телемаркетолог,рутинная,Смоленская область,54.8,32.0,63756,1000,0.602,вымрет,declining
2026-04-07,2026,Телемаркетолог,рутинная,Брянская область,53.2,34.4,64667,1000,0.602,вымрет,declining
2026-04-07,2026,Телемаркетолог,рутинная,Курская область,51.7,36.2,65578,1000,0.639,вымрет,declining
2026-04-07,2026,Телемаркетолог,рутинная,Орловская область,52.9,36.1,66488,1000,0.602,вымрет,declining
2026-04-07,2026,Junior-разработчик,it,Сахалинская область,50.0,142.0,187862,1000,0.461,под угрозой,declining
2026-04-07,2026,Телемаркетолог,рутинная,Тамбовская область,52.7,41.5,67399,1000,0.602,вымрет,declining
2026-04-07,2026,Junior-разработчик,it,Камчатский край,53.0,158.0,178845,1000,0.428,под угрозой,declining
2026-04-07,2026,Junior-разработчик,it,Республика Саха (Якутия),62.0,129.0,169076,1000,0.461,под угрозой,declining
2026-04-07,2026,Junior-разработчик,it,Самарская область,53.2,50.2,117727,1000,0.757,под угрозой,declining
2026-04-07,2026,Junior-разработчик,it,Новосибирская область,55.0,82.9,118979,1000,0.691,под угрозой,declining
2026-04-07,2026,Junior-разработчик,it,Республика Карелия,61.8,34.3,125241,1000,0.526,под угрозой,declining
2026-04-07,2026,Junior-разработчик,it,Приморский край,43.1,131.8,126494,1000,0.559,под угрозой,declining
2026-04-07,2026,Junior-разработчик,it,Хабаровский край,48.5,135.1,127746,1000,0.559,под угрозой,declining
2026-04-07,2026,Junior-разработчик,it,Пермский край,58.0,56.2,128999,1000,0.691,под угрозой,declining
2026-04-07,2026,Junior-разработчик,it,Нижегородская область,56.3,44.0,130251,1000,0.79,под угрозой,declining
2026-04-07,2026,Junior-разработчик,it,Ленинградская область,60.0,31.0,131504,1000,0.658,под угрозой,declining
2026-04-07,2026,Junior-разработчик,it,Республика Татарстан,55.8,49.1,132756,1000,0.822,под угрозой,declining
2026-04-07,2026,Junior-разработчик,it,Томская область,56.5,84.9,134008,1000,0.625,под угрозой,declining
2026-04-07,2026,Junior-разработчик,it,Иркутская область,52.3,104.3,135261,1000,0.592,под угрозой,declining
2026-04-07,2026,Junior-разработчик,it,Свердловская область,56.8,60.6,137766,1000,0.79,под угрозой,declining
2026-04-07,2026,Junior-разработчик,it,Красноярский край,56.0,92.9,140270,1000,0.724,под угрозой,declining
2026-04-07,2026,Junior-разработчик,it,Республика Коми,61.7,50.8,144028,1000,0.526,под угрозой,declining
2026-04-07,2026,Junior-разработчик,it,Архангельская область,64.5,40.5,152795,1000,0.559,под угрозой,declining
2026-04-07,2026,Junior-разработчик,it,Тюменская область,57.1,65.5,156552,1000,0.625,под угрозой,declining
2026-04-07,2026,Junior-разработчик,it,Московская область,55.5,37.5,160309,1000,0.855,под угрозой,declining
2026-04-07,2026,Junior-разработчик,it,Санкт-Петербург,59.9,30.3,162814,1500,0.888,под угрозой,declining
2026-04-07,2026,Junior-разработчик,it,Мурманская область,68.0,33.0,165319,1000,0.592,под угрозой,declining
2026-04-07,2026,Junior-разработчик,it,Ханты-Мансийский АО,61.0,69.0,172833,1000,0.526,под угрозой,declining
2026-04-07,2026,Телемаркетолог,рутинная,Пензенская область,53.2,45.0,68310,1000,0.602,вымрет,declining
2026-04-07,2026,Телемаркетолог,рутинная,Ульяновская область,54.3,48.4,69221,1000,0.639,вымрет,declining
2026-04-07,2026,Телемаркетолог,рутинная,Кировская область,58.6,49.7,70132,1000,0.602,вымрет,declining
